@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureOutOfBagError numeric

@data

data_eda,10,9,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.349173,0.414377,102.121747,100.335425,71.977118,73.23746,-1.260342,1.755539,1.78628,-0.03074,0.483457,0.011792,0.671681,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.019,0,0.03125,0,31.25,0,8602,69797,10067,100,100,?,?,?,?
data_eda,10,10,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.343259,0.414849,99.992422,100.001414,72.625175,72.627189,-0.002013,1.771346,1.771395,-0.000049,0.014487,0.000353,0.019947,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.312314,?,0.365854,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,370,42,24,18,0,57.142857,42.857143,0,0.349398,0.283621,0.370033,82.709087,89.305897,74.146529,59.254797,14.891733,1.765394,1.410828,0.354565,19.313771,0.459852,26.048112,0.733333,11,0.111111,3,0.888889,24,0.266667,4,0.785714,0.733333,0.758621,0.632456,0.841975,0.810926,0.571429,0.214484,0.785516,0.428571,0.538549,0.571429,0.527346,0.361932,0.783835,0.663478,0.381963,0.571429,0.06,0,0.0625,0,62.5,0,12129,69616,10248,100,82.142857,?,?,?,?
data_eda,1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,370,42,25,17,0,59.52381,40.47619,0,0.392857,0.360701,0.417759,104.633245,100.22965,76.26614,78.115162,-1.849021,1.81586,1.859885,-0.044024,3.33573,0.079422,4.373803,0.866667,13,0.222222,6,0.777778,21,0.133333,2,0.684211,0.866667,0.764706,0.620401,0.792593,0.613357,0.595238,0.197932,0.802068,0.404762,?,0.595238,?,?,0.691568,0.46673,?,0.595238,0.086,0.001,0.078125,0,78.125,0,18551,69616,10248,100,100,?,?,?,?
data_eda,1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,23,18,0,56.097561,43.902439,0,0.322936,0.363102,0.420225,106.195495,101.751419,71.977118,77.126447,-5.149329,1.755539,1.881133,-0.125593,0.346225,0.008445,0.481021,0.8,12,0.115385,3,0.884615,23,0.2,3,0.8,0.8,0.8,0.684615,0.894872,0.774194,0.560976,0.231649,0.768351,0.439024,?,0.560976,?,?,0.68665,0.508461,?,0.560976,0.137,0.001,0.140625,0,140.625,0,24973,69797,10067,100,100,?,?,?,?
data_eda,1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,20,21,0,48.780488,51.219512,0,0.214416,0.285597,0.378504,83.527649,91.64919,71.977118,61.469674,10.507443,1.755539,1.49926,0.256279,18.593904,0.45351,25.833076,0.666667,10,0.192308,5,0.807692,21,0.333333,5,0.666667,0.666667,0.666667,0.474359,0.812821,0.70943,0.487805,0.259439,0.740561,0.512195,?,0.487805,?,?,0.72602,0.548272,?,0.487805,0.066,0,0.078125,0,78.125,0,12129,69797,10067,97.560976,79.878049,?,?,?,?
data_eda,1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,18,23,0,43.902439,56.097561,0,0.131676,0.309232,0.403296,90.517834,97.746472,71.869455,71.153939,0.715516,1.752914,1.735462,0.017452,10.457871,0.25507,14.551204,0.571429,8,0.185185,5,0.814815,22,0.428571,6,0.615385,0.571429,0.592593,0.393601,0.759259,0.69416,0.439024,0.30046,0.69954,0.560976,?,0.439024,?,?,0.639212,0.489247,?,0.439024,0.062,0,0.0625,0,62.5,0,12129,69797,10067,97.560976,78.658537,?,?,?,?
data_eda,1,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0.063071,0.315546,0.414706,92.365798,100.511713,71.869455,73.779922,-1.910467,1.752914,1.79951,-0.046597,7.973557,0.194477,11.094501,0.428571,6,0.148148,4,0.851852,23,0.571429,8,0.6,0.428571,0.5,0.309656,0.740741,0.651473,0.390244,0.329033,0.670967,0.609756,0.389268,0.390244,0.373417,0.069889,0.563651,0.430913,0.27047,0.390244,0.07,0,0.0625,0,62.5,0,12129,69797,10067,95.121951,77.439024,?,?,?,?
data_eda,1,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,21,20,0,51.219512,48.780488,0,0.269813,0.365978,0.423499,107.128213,102.642937,71.869455,78.366333,-6.496878,1.752914,1.911374,-0.15846,0.396659,0.009675,0.551916,0.857143,12,0.333333,9,0.666667,18,0.142857,2,0.571429,0.857143,0.685714,0.496929,0.776455,0.569756,0.512195,0.241778,0.758222,0.487805,?,0.512195,?,?,0.64833,0.441053,?,0.512195,0.094,0,0.09375,0,93.75,0,18551,69797,10067,100,100,?,?,?,?
data_eda,1,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,21,20,0,51.219512,48.780488,0,0.269813,0.361052,0.418436,105.686259,101.415853,71.869455,76.556398,-4.686943,1.752914,1.867229,-0.114316,1.263862,0.030826,1.758552,0.571429,8,0.222222,6,0.777778,21,0.428571,6,0.571429,0.571429,0.571429,0.349206,0.703704,0.513377,0.512195,0.239449,0.760551,0.487805,0.51027,0.512195,0.505923,0.279492,0.695728,0.500784,0.385714,0.512195,0.107,0,0.109375,0,109.375,0,18551,69797,10067,100,100,?,?,?,?
data_eda,1,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,19,22,0,46.341463,53.658537,0,0.181488,0.364684,0.422847,106.749346,102.48487,71.869455,78.153032,-6.283578,1.752914,1.906172,-0.153258,0.367993,0.008975,0.512029,0.714286,10,0.407407,11,0.592593,16,0.285714,4,0.47619,0.714286,0.571429,0.29113,0.634921,0.434496,0.463415,0.284572,0.715428,0.536585,?,0.463415,?,?,0.597106,0.409766,?,0.463415,0.111,0,0.109375,0,109.375,0,18551,69797,10067,100,100,?,?,?,?
data_eda,1,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,17,24,0,41.463415,58.536585,0,0.11828,0.367414,0.426071,107.028945,102.706416,72.625175,79.368528,-6.743352,1.771346,1.935818,-0.164472,0.094221,0.002298,0.129737,0.571429,8,0.259259,7,0.740741,20,0.428571,6,0.533333,0.571429,0.551724,0.307329,0.641534,0.453667,0.414634,0.296722,0.703278,0.585366,?,0.414634,?,?,0.552142,0.355483,?,0.414634,0.09,0,0.09375,0,93.75,0,18551,69797,10067,100,100,?,?,?,?
data_eda,2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,370,42,23,19,0,54.761905,45.238095,0,0.291925,0.363401,0.42106,106.478191,102.166131,73.390809,79.371398,-5.980589,1.7474,1.889795,-0.142395,-0.367492,-0.00875,-0.500732,0.866667,13,0.296296,8,0.703704,19,0.133333,2,0.619048,0.866667,0.722222,0.546594,0.806173,0.609683,0.547619,0.250675,0.749325,0.452381,?,0.547619,?,?,0.622544,0.431895,?,0.547619,0.125,0,0.125,0,125,0,24973,69616,10248,100,100,?,?,?,?
data_eda,2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,370,42,27,15,0,64.285714,35.714286,0,0.467005,0.365459,0.422376,106.013463,101.337436,76.26614,79.777925,-3.511785,1.81586,1.899474,-0.083614,3.126385,0.074438,4.09931,0.733333,11,0.111111,3,0.888889,24,0.266667,4,0.785714,0.733333,0.758621,0.632456,0.844444,0.72583,0.642857,0.178211,0.821789,0.357143,?,0.642857,?,?,0.701499,0.515801,?,0.642857,0.093,0,0.09375,0,93.75,0,18551,69616,10248,100,100,?,?,?,?
data_eda,2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,18,23,0,43.902439,56.097561,0,0.134862,0.364503,0.423092,106.605274,102.445599,71.977118,78.263656,-6.286538,1.755539,1.90887,-0.15333,-0.07778,-0.001897,-0.108062,0.533333,8,0.269231,7,0.730769,19,0.466667,7,0.533333,0.533333,0.533333,0.264103,0.658974,0.543858,0.439024,0.302005,0.697995,0.560976,?,0.439024,?,?,0.604655,0.413952,?,0.439024,0.148,0,0.15625,0,156.25,0,24973,69797,10067,100,100,?,?,?,?
data_eda,2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,21,20,0,51.219512,48.780488,0,0.239332,0.364988,0.422594,106.746907,102.324979,71.977118,78.036191,-6.059073,1.755539,1.903322,-0.147782,-0.019551,-0.000477,-0.027163,0.733333,11,0.307692,8,0.692308,18,0.266667,4,0.578947,0.733333,0.647059,0.411138,0.725641,0.580602,0.512195,0.274214,0.725786,0.487805,?,0.512195,?,?,0.599369,0.415203,?,0.512195,0.14,0,0.140625,0,140.625,0,24973,69797,10067,100,100,?,?,?,?
data_eda,2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,22,19,0,53.658537,46.341463,0,0.291818,0.366749,0.424112,106.835205,102.234269,72.625175,78.554474,-5.929299,1.771346,1.915963,-0.144617,0.415236,0.010128,0.571752,0.785714,11,0.296296,8,0.703704,19,0.214286,3,0.578947,0.785714,0.666667,0.465412,0.748677,0.541592,0.536585,0.249755,0.750245,0.463415,?,0.536585,?,?,0.631536,0.425782,?,0.536585,0.084,0,0.078125,0,78.125,0,18551,69797,10067,100,100,?,?,?,?
data_eda,2,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,17,24,0,41.463415,58.536585,0,0.128432,0.295446,0.407359,86.064538,98.195791,72.625175,72.891817,-0.266641,1.771346,1.777849,-0.006503,13.307069,0.324563,18.322943,0.642857,9,0.222222,6,0.777778,21,0.357143,5,0.6,0.642857,0.62069,0.414113,0.843915,0.784765,0.414634,0.279123,0.720877,0.585366,0.381998,0.414634,0.395848,0.129096,0.682949,0.540959,0.290645,0.414634,0.059,0,0.0625,0,62.5,0,12129,69797,10067,95.121951,76.219512,?,?,?,?
data_eda,2,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,20,21,0,48.780488,51.219512,0,0.196078,0.36194,0.420039,105.946283,101.804258,71.869455,77.187516,-5.318061,1.752914,1.882622,-0.129709,0.106406,0.002595,0.148055,0.714286,10,0.222222,6,0.777778,21,0.285714,4,0.625,0.714286,0.666667,0.47834,0.743386,0.587259,0.487805,0.292527,0.707473,0.512195,?,0.487805,?,?,0.622305,0.422271,?,0.487805,0.09,0,0.09375,0,93.75,0,18551,69797,10067,100,100,?,?,?,?
data_eda,2,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,24,17,0,58.536585,41.463415,0,0.370939,0.288371,0.38624,84.411173,93.612656,71.869455,64.697408,7.172046,1.752914,1.577986,0.174928,17.807333,0.434325,24.777332,0.857143,12,0.185185,5,0.814815,22,0.142857,2,0.705882,0.857143,0.774194,0.646782,0.835979,0.687449,0.585366,0.209942,0.790058,0.414634,0.54564,0.585366,0.556632,0.371772,0.739796,0.562481,0.412036,0.585366,0.061,0,0.0625,0,62.5,0,12129,69797,10067,95.121951,77.439024,?,?,?,?
data_eda,2,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,24,17,0,58.536585,41.463415,0,0.358786,0.363899,0.420964,106.519778,102.02855,71.869455,77.401473,-5.532018,1.752914,1.887841,-0.134927,0.411915,0.010047,0.573144,0.785714,11,0.222222,6,0.777778,21,0.214286,3,0.647059,0.785714,0.709677,0.54238,0.798942,0.600041,0.585366,0.230088,0.769912,0.414634,?,0.585366,?,?,0.690567,0.480542,?,0.585366,0.143,0,0.140625,0,140.625,0,24973,69797,10067,100,100,?,?,?,?
data_eda,2,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,22,19,0,53.658537,46.341463,0,0.29946,0.284138,0.377598,83.172353,91.517976,71.869455,60.442912,11.426543,1.752914,1.474217,0.278696,18.907761,0.461165,26.30848,0.571429,8,0.148148,4,0.851852,23,0.428571,6,0.666667,0.571429,0.615385,0.441148,0.761905,0.733574,0.536585,0.249734,0.750266,0.463415,0.55633,0.536585,0.535911,0.305457,0.721076,0.593653,0.549398,0.536585,0.074,0,0.078125,0,78.125,0,12129,69797,10067,97.560976,76.829268,?,?,?,?
data_eda,3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,370,42,19,23,0,45.238095,54.761905,0,0.170103,0.311732,0.414967,90.982525,100.24461,74.038867,77.566004,-3.527137,1.76283,1.84681,-0.083979,12.135514,0.288941,16.390734,0.642857,9,0.321429,9,0.678571,19,0.357143,5,0.5,0.642857,0.5625,0.306186,0.673469,0.600449,0.452381,0.283425,0.716575,0.547619,?,0.452381,?,?,0.628897,0.476136,?,0.452381,0.064,0,0.0625,0,62.5,0,12129,69616,10248,92.857143,76.785714,?,?,?,?
data_eda,3,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,370,42,18,24,0,42.857143,57.142857,0,0.142128,0.302361,0.400224,87.782758,96.111738,76.158478,82.454492,-6.296014,1.813297,1.963202,-0.149905,13.213726,0.314613,17.350303,0.714286,10,0.25,7,0.75,21,0.285714,4,0.588235,0.714286,0.645161,0.445896,0.836735,0.713106,0.428571,0.283467,0.716533,0.571429,?,0.428571,?,?,0.64252,0.507924,?,0.428571,0.067,0,0.0625,0,62.5,0,12129,69616,10248,92.857143,76.190476,?,?,?,?
data_eda,3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,25,16,0,60.97561,39.02439,0,0.402005,0.365908,0.422986,107.107872,102.518518,71.869455,78.123724,-6.25427,1.752914,1.905457,-0.152543,0.332434,0.008108,0.462552,0.785714,11,0.148148,4,0.851852,23,0.214286,3,0.733333,0.785714,0.758621,0.627681,0.813492,0.666381,0.609756,0.211654,0.788346,0.390244,?,0.609756,?,?,0.673669,0.500335,?,0.609756,0.122,0,0.125,0,125,0,24973,69797,10067,100,100,?,?,?,?
data_eda,3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,14,27,0,34.146341,65.853659,0,-0.020276,0.369385,0.430684,108.125693,104.384416,71.869455,80.894976,-9.025521,1.752914,1.973048,-0.220135,-0.728702,-0.017773,-1.013925,0.357143,5,0.407407,11,0.592593,16,0.642857,9,0.3125,0.357143,0.333333,-0.048863,0.521164,0.355837,0.341463,0.362621,0.637379,0.658537,?,0.341463,?,?,0.460573,0.316207,?,0.341463,0.141,0,0.140625,0,140.625,0,31395,69797,10067,100,100,?,?,?,?
data_eda,3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,23,18,0,56.097561,43.902439,0,0.320442,0.356388,0.413367,104.321177,100.18726,71.869455,74.772715,-2.90326,1.752914,1.823725,-0.070811,1.17036,0.028545,1.628452,0.785714,11,0.074074,2,0.925926,25,0.214286,3,0.846154,0.785714,0.814815,0.725196,0.875661,0.767187,0.560976,0.24005,0.75995,0.439024,?,0.560976,?,?,0.702632,0.519057,?,0.560976,0.089,0,0.09375,0,93.75,0,18551,69797,10067,100,100,?,?,?,?
data_eda,3,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,29,12,0,70.731707,29.268293,0,0.558744,0.361974,0.418504,105.865429,101.334603,71.977118,76.439298,-4.46218,1.755539,1.864373,-0.108834,1.480993,0.036122,2.057589,0.8,12,0.192308,5,0.807692,21,0.2,3,0.705882,0.8,0.75,0.594136,0.810256,0.658483,0.707317,0.154432,0.845568,0.292683,0.711621,0.707317,0.698374,0.566978,0.773198,0.604796,0.675,0.707317,0.092,0,0.09375,0,93.75,0,18551,69797,10067,100,100,?,?,?,?
data_eda,3,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,23,18,0,56.097561,43.902439,0,0.315399,0.292929,0.397288,85.672046,96.197471,71.977118,67.244594,4.732524,1.755539,1.640112,0.115427,15.650557,0.381721,21.743795,0.666667,10,0.153846,4,0.846154,22,0.333333,5,0.714286,0.666667,0.689655,0.520897,0.807692,0.649033,0.560976,0.253283,0.746717,0.439024,?,0.560976,?,?,0.700106,0.534747,?,0.560976,0.063,0,0.0625,0,62.5,0,12129,69797,10067,95.121951,75.609756,?,?,?,?
data_eda,3,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,18,23,0,43.902439,56.097561,0,0.134862,0.366686,0.425014,107.243654,102.911021,71.977118,78.973482,-6.996364,1.755539,1.926182,-0.170643,-0.356998,-0.008707,-0.495988,0.733333,11,0.423077,11,0.576923,15,0.266667,4,0.5,0.733333,0.594595,0.299685,0.655128,0.464228,0.439024,0.302005,0.697995,0.560976,?,0.439024,?,?,0.56851,0.359994,?,0.439024,0.132,0,0.125,0,125,0,18551,69797,10067,100,100,?,?,?,?
data_eda,3,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,20,21,0,48.780488,51.219512,0,0.218693,0.281706,0.372645,82.389698,90.230614,71.977118,58.166077,13.811041,1.755539,1.418685,0.336855,16.733911,0.408144,23.248932,0.733333,11,0.153846,4,0.846154,22,0.266667,4,0.733333,0.733333,0.733333,0.579487,0.897436,0.853775,0.487805,0.259439,0.740561,0.512195,?,0.487805,?,?,0.766241,0.625741,?,0.487805,0.061,0,0.0625,0,62.5,0,12129,69797,10067,97.560976,76.829268,?,?,?,?
data_eda,3,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,17,24,0,41.463415,58.536585,0,0.109502,0.366071,0.424003,106.637766,102.207841,72.625175,78.554701,-5.929526,1.771346,1.915968,-0.144623,0.103501,0.002524,0.142514,0.5,7,0.259259,7,0.740741,20,0.5,7,0.5,0.5,0.5,0.240741,0.669312,0.489248,0.414634,0.302926,0.697074,0.585366,?,0.414634,?,?,0.578008,0.388408,?,0.414634,0.086,0,0.09375,0,93.75,0,18551,69797,10067,100,100,?,?,?,?
data_eda,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,370,42,19,23,0,45.238095,54.761905,0,0.162912,0.367447,0.425169,107.154027,102.612614,74.146529,80.903053,-6.756524,1.765394,1.926263,-0.16087,-0.102417,-0.002438,-0.138127,0.533333,8,0.222222,6,0.777778,21,0.466667,7,0.571429,0.533333,0.551724,0.316228,0.717284,0.534737,0.452381,0.286872,0.713128,0.547619,?,0.452381,?,?,0.610885,0.402782,?,0.452381,0.102,0,0.09375,0,93.75,0,18551,69616,10248,100,100,?,?,?,?
data_eda,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,370,42,23,19,0,54.761905,45.238095,0,0.324873,0.361391,0.419023,104.833373,100.532815,76.26614,78.65084,-2.384699,1.81586,1.872639,-0.056779,3.061824,0.072901,4.014657,0.8,12,0.148148,4,0.851852,23,0.2,3,0.75,0.8,0.774194,0.643176,0.814815,0.671429,0.547619,0.210919,0.789081,0.452381,?,0.547619,?,?,0.659544,0.4482,?,0.547619,0.106,0,0.109375,0,109.375,0,18551,69616,10248,100,100,?,?,?,?
data_eda,4,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,23,18,0,56.097561,43.902439,0,0.337522,0.366111,0.423309,107.075599,102.498089,71.977118,78.258801,-6.281683,1.755539,1.908751,-0.153212,0.548699,0.013383,0.762324,0.733333,11,0.230769,6,0.769231,20,0.266667,4,0.647059,0.733333,0.6875,0.491353,0.779487,0.635339,0.560976,0.224437,0.775563,0.439024,?,0.560976,?,?,0.691262,0.480508,?,0.560976,0.093,0,0.09375,0,93.75,0,18551,69797,10067,100,100,?,?,?,?
data_eda,4,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,18,23,0,43.902439,56.097561,0,0.134862,0.367856,0.425887,107.585675,103.122446,71.977118,79.269608,-7.29249,1.755539,1.933405,-0.177866,-0.467435,-0.011401,-0.649421,0.466667,7,0.153846,4,0.846154,22,0.533333,8,0.636364,0.466667,0.538462,0.340072,0.721795,0.546302,0.439024,0.302005,0.697995,0.560976,?,0.439024,?,?,0.569516,0.387539,?,0.439024,0.093,0,0.09375,0,93.75,0,18551,69797,10067,100,100,?,?,?,?
data_eda,4,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0.061355,0.367672,0.426485,107.624181,103.366707,71.869455,79.53286,-7.663405,1.752914,1.939826,-0.186912,-0.955318,-0.0233,-1.329241,0.642857,9,0.259259,7,0.740741,20,0.357143,5,0.5625,0.642857,0.6,0.3729,0.708995,0.535217,0.390244,0.325753,0.674247,0.609756,?,0.390244,?,?,0.549344,0.389124,?,0.390244,0.149,0,0.15625,0,156.25,0,24973,69797,10067,100,100,?,?,?,?
data_eda,4,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,21,20,0,51.219512,48.780488,0,0.253188,0.363746,0.421438,106.474985,102.143331,71.869455,77.63888,-5.769425,1.752914,1.893631,-0.140718,0.079648,0.001943,0.110823,0.642857,9,0.111111,3,0.888889,24,0.357143,5,0.75,0.642857,0.692308,0.554192,0.81746,0.773581,0.512195,0.250806,0.749194,0.487805,?,0.512195,?,?,0.670029,0.515771,?,0.512195,0.104,0,0.109375,0,109.375,0,18551,69797,10067,100,100,?,?,?,?
data_eda,4,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-1178107808933117974,20221028.1329,371,41,20,21,0,48.780488,51.219512,0,0.199814,0.304732,0.407605,89.200584,98.790759,71.869455,71.232519,0.636936,1.752914,1.737379,0.015535,14.173338,0.345691,19.720948,0.642857,9,0.222222,6,0.777778,21,0.357143,5,0.6,0.642857,0.62069,0.414113,0.701058,0.635903,0.487805,0.292527,0.707473,0.512195,?,0.487805,?,?,0.630564,0.538934,?,0.487805,0.068,0.001,0.0625,0,62.5,0,12129,69797,10067,95.121951,76.219512,?,?,?,?
